team,date,language,total_code_lines_accepted,total_code_lines_suggested,completion_acceptance_rate
gmar_apl_acces-github_user_p,2025-02-21,java,12,211,0.05687203791469194
gmar_apl_acces-github_user_p,2025-02-21,javascript,31,198,0.15656565656565657
gmar_apl_acces-github_user_p,2025-02-21,json,24,117,0.20512820512820512
gmar_apl_acces-github_user_p,2025-02-21,jsonc,0,3,0.0
gmar_apl_acces-github_user_p,2025-02-21,latex,0,12,0.0
gmar_apl_acces-github_user_p,2025-02-21,markdown,20,68,0.29411764705882354
gmar_apl_acces-github_user_p,2025-02-21,oracle-sql,3,41,0.07317073170731707
gmar_apl_acces-github_user_p,2025-02-21,powershell,85,333,0.2552552552552553
gmar_apl_acces-github_user_p,2025-02-21,python,111,511,0.2172211350293542
gmar_apl_acces-github_user_p,2025-02-21,razor,7,11,0.6363636363636364
gmar_apl_acces-github_user_p,2025-02-21,sas,0,1,0.0
gmar_apl_acces-github_user_p,2025-02-21,scss,1,20,0.05
gmar_apl_acces-github_user_p,2025-02-21,shellscript,3,34,0.08823529411764706
gmar_apl_acces-github_user_p,2025-02-21,sql,70,733,0.09549795361527967
gmar_apl_acces-github_user_p,2025-02-21,terraform,224,508,0.4409448818897638
gmar_apl_acces-github_user_p,2025-02-21,typescript,311,1291,0.24089852827265684
gmar_apl_acces-github_user_p,2025-02-21,typescriptreact,262,1975,0.13265822784810127
gmar_apl_acces-github_user_p,2025-02-21,unknown,29,111,0.26126126126126126
gmar_apl_acces-github_user_p,2025-02-21,vb,8,76,0.10526315789473684
gmar_apl_acces-github_user_p,2025-02-21,xml,28,89,0.3146067415730337
gmar_apl_acces-github_user_p,2025-02-21,yaml,78,432,0.18055555555555555
gmar_apl_acces-github_user_p,2025-02-22,csharp,15,47,0.3191489361702128
gmar_apl_acces-github_user_p,2025-02-22,dockerfile,1,4,0.25
gmar_apl_acces-github_user_p,2025-02-22,java,1,12,0.08333333333333333
gmar_apl_acces-github_user_p,2025-02-22,javascript,15,73,0.2054794520547945
gmar_apl_acces-github_user_p,2025-02-22,powershell,0,1,0.0
gmar_apl_acces-github_user_p,2025-02-22,python,0,4,0.0
gmar_apl_acces-github_user_p,2025-02-22,scss,0,14,0.0
gmar_apl_acces-github_user_p,2025-02-22,shellscript,0,3,0.0
gmar_apl_acces-github_user_p,2025-02-22,terraform,39,190,0.20526315789473684
gmar_apl_acces-github_user_p,2025-02-22,typescript,46,127,0.36220472440944884
gmar_apl_acces-github_user_p,2025-02-22,typescriptreact,17,167,0.10179640718562874
gmar_apl_acces-github_user_p,2025-02-22,yaml,3,31,0.0967741935483871
gmar_apl_acces-github_user_p,2025-02-23,csharp,26,122,0.21311475409836064
gmar_apl_acces-github_user_p,2025-02-23,json,0,68,0.0
gmar_apl_acces-github_user_p,2025-02-23,razor,1,70,0.014285714285714285
gmar_apl_acces-github_user_p,2025-02-23,scss,24,150,0.16
gmar_apl_acces-github_user_p,2025-02-23,terraform,70,289,0.2422145328719723
gmar_apl_acces-github_user_p,2025-02-23,typescript,42,172,0.2441860465116279
gmar_apl_acces-github_user_p,2025-02-23,typescriptreact,58,366,0.15846994535519127
gmar_apl_acces-github_user_p,2025-02-23,unknown,9,196,0.04591836734693878
gmar_apl_acces-github_user_p,2025-02-23,xml,0,11,0.0
gmar_apl_acces-github_user_p,2025-02-23,yaml,1,24,0.041666666666666664
gmar_apl_acces-github_user_p,2025-02-24,csharp,617,2400,0.25708333333333333
gmar_apl_acces-github_user_p,2025-02-24,dockerfile,7,29,0.2413793103448276
gmar_apl_acces-github_user_p,2025-02-24,go,27,102,0.2647058823529412
gmar_apl_acces-github_user_p,2025-02-24,html,0,12,0.0
gmar_apl_acces-github_user_p,2025-02-24,ini,1,29,0.034482758620689655
gmar_apl_acces-github_user_p,2025-02-24,java,78,226,0.34513274336283184
gmar_apl_acces-github_user_p,2025-02-24,javascript,82,273,0.30036630036630035
gmar_apl_acces-github_user_p,2025-02-24,json,44,443,0.09932279909706546
gmar_apl_acces-github_user_p,2025-02-24,markdown,63,393,0.16030534351145037
gmar_apl_acces-github_user_p,2025-02-24,oracle-sql,0,1,0.0
gmar_apl_acces-github_user_p,2025-02-24,php,1,24,0.041666666666666664
gmar_apl_acces-github_user_p,2025-02-24,plaintext,0,1,0.0
gmar_apl_acces-github_user_p,2025-02-24,powershell,117,626,0.1869009584664537
gmar_apl_acces-github_user_p,2025-02-24,python,125,990,0.12626262626262627
gmar_apl_acces-github_user_p,2025-02-24,razor,4,29,0.13793103448275862
gmar_apl_acces-github_user_p,2025-02-24,scss,3,150,0.02
gmar_apl_acces-github_user_p,2025-02-24,shellscript,48,73,0.6575342465753424
gmar_apl_acces-github_user_p,2025-02-24,snowflake-sql,0,1,0.0
gmar_apl_acces-github_user_p,2025-02-24,sql,179,828,0.21618357487922704
gmar_apl_acces-github_user_p,2025-02-24,terraform,184,1575,0.11682539682539683
gmar_apl_acces-github_user_p,2025-02-24,typescript,195,833,0.234093637454982
gmar_apl_acces-github_user_p,2025-02-24,typescriptreact,141,843,0.16725978647686832
gmar_apl_acces-github_user_p,2025-02-24,unknown,21,141,0.14893617021276595
gmar_apl_acces-github_user_p,2025-02-24,vb,32,164,0.1951219512195122
gmar_apl_acces-github_user_p,2025-02-24,xml,6,74,0.08108108108108109
gmar_apl_acces-github_user_p,2025-02-24,yaml,124,1026,0.12085769980506822
ia-developer,2025-01-29,csharp,8,22,0.36363636363636365
ia-developer,2025-01-29,powershell,1,26,0.038461538461538464
ia-developer,2025-01-29,sql,0,2,0.0
ia-developer,2025-01-29,yaml,12,61,0.19672131147540983
ia-developer,2025-01-30,csharp,9,51,0.17647058823529413
ia-developer,2025-01-31,csharp,39,85,0.4588235294117647
ia-developer,2025-01-31,sql,7,26,0.2692307692307692
ia-developer,2025-01-31,yaml,1,23,0.043478260869565216
ia-developer,2025-02-03,csharp,72,76,0.9473684210526315
ia-developer,2025-02-03,powershell,1,24,0.041666666666666664
ia-developer,2025-02-03,yaml,2,8,0.25
ia-developer,2025-02-04,csharp,50,56,0.8928571428571429
ia-developer,2025-02-04,powershell,8,51,0.1568627450980392
ia-developer,2025-02-04,yaml,10,28,0.35714285714285715
ia-developer,2025-02-05,csharp,96,119,0.8067226890756303
ia-developer,2025-02-05,powershell,0,20,0.0
ia-developer,2025-02-05,unknown,0,2,0.0
ia-developer,2025-02-05,yaml,4,18,0.2222222222222222
ia-developer,2025-02-06,csharp,18,30,0.6
ia-developer,2025-02-06,json,0,7,0.0
ia-developer,2025-02-06,latex,46,114,0.40350877192982454
ia-developer,2025-02-06,sql,1,6,0.16666666666666666
ia-developer,2025-02-07,csharp,20,56,0.35714285714285715
ia-developer,2025-02-07,json,1,14,0.07142857142857142
ia-developer,2025-02-07,powershell,2,6,0.3333333333333333
ia-developer,2025-02-07,sql,2,112,0.017857142857142856
ia-developer,2025-02-07,terraform,1,13,0.07692307692307693
ia-developer,2025-02-07,yaml,11,29,0.3793103448275862
ia-developer,2025-02-10,csharp,130,187,0.6951871657754011
ia-developer,2025-02-10,json,9,38,0.23684210526315788
ia-developer,2025-02-10,powershell,16,80,0.2
ia-developer,2025-02-10,shellscript,8,61,0.13114754098360656
ia-developer,2025-02-10,yaml,0,6,0.0
ia-developer,2025-02-11,csharp,80,174,0.45977011494252873
ia-developer,2025-02-11,json,14,378,0.037037037037037035
ia-developer,2025-02-11,powershell,1,6,0.16666666666666666
ia-developer,2025-02-11,shellscript,1,14,0.07142857142857142
ia-developer,2025-02-11,terraform,16,28,0.5714285714285714
ia-developer,2025-02-11,yaml,20,42,0.47619047619047616
ia-developer,2025-02-12,csharp,43,142,0.3028169014084507
ia-developer,2025-02-12,json,1,20,0.05
ia-developer,2025-02-12,razor,1,9,0.1111111111111111
ia-developer,2025-02-12,scss,0,7,0.0
ia-developer,2025-02-12,shellscript,0,4,0.0
ia-developer,2025-02-12,terraform,1,21,0.047619047619047616
ia-developer,2025-02-12,unknown,20,169,0.11834319526627218
ia-developer,2025-02-12,xml,0,1,0.0
ia-developer,2025-02-12,yaml,1,2,0.5
ia-developer,2025-02-13,csharp,3,11,0.2727272727272727
ia-developer,2025-02-13,razor,1,18,0.05555555555555555
ia-developer,2025-02-13,scss,0,6,0.0
ia-developer,2025-02-13,shellscript,7,35,0.2
ia-developer,2025-02-13,sql,0,2,0.0
ia-developer,2025-02-13,unknown,1,14,0.07142857142857142
ia-developer,2025-02-13,yaml,1,47,0.02127659574468085
ia-developer,2025-02-14,csharp,64,133,0.48120300751879697
ia-developer,2025-02-14,powershell,0,1,0.0
ia-developer,2025-02-14,shellscript,1,4,0.25
ia-developer,2025-02-17,csharp,24,35,0.6857142857142857
ia-developer,2025-02-17,powershell,5,14,0.35714285714285715
ia-developer,2025-02-18,csharp,8,16,0.5
ia-developer,2025-02-18,powershell,0,6,0.0
ia-developer,2025-02-19,csharp,68,98,0.6938775510204082
ia-developer,2025-02-19,json,14,34,0.4117647058823529
ia-developer,2025-02-19,powershell,7,38,0.18421052631578946
ia-developer,2025-02-19,shellscript,0,1,0.0
ia-developer,2025-02-19,terraform,0,18,0.0
ia-developer,2025-02-19,xml,1,6,0.16666666666666666
ia-developer,2025-02-19,yaml,0,52,0.0
ia-developer,2025-02-20,csharp,103,131,0.7862595419847328
ia-developer,2025-02-20,json,0,3,0.0
ia-developer,2025-02-20,powershell,2,13,0.15384615384615385
ia-developer,2025-02-20,terraform,0,7,0.0
ia-developer,2025-02-20,yaml,13,45,0.28888888888888886
ia-developer,2025-02-21,csharp,29,117,0.24786324786324787
ia-developer,2025-02-21,json,1,3,0.3333333333333333
ia-developer,2025-02-21,unknown,9,13,0.6923076923076923
ia-developer,2025-02-21,yaml,0,10,0.0
ia-developer,2025-02-24,csharp,15,21,0.7142857142857143
ia-developer,2025-02-24,powershell,8,50,0.16
ia-developer,2025-02-24,unknown,0,1,0.0
ia-developer,2025-02-24,yaml,9,24,0.375
ia-team-stat-copilot-devx,2025-02-11,python,0,3,0.0
ia-team-stat-copilot-devx,2025-02-11,terraform,5,20,0.25
ia-team-stat-copilot-devx,2025-02-11,yaml,8,98,0.08163265306122448
ia-team-stat-copilot-devx,2025-02-12,dockerfile,2,35,0.05714285714285714
ia-team-stat-copilot-devx,2025-02-12,groovy,0,1,0.0
ia-team-stat-copilot-devx,2025-02-12,json,0,2,0.0
ia-team-stat-copilot-devx,2025-02-12,terraform,0,16,0.0
ia-team-stat-copilot-devx,2025-02-12,unknown,0,2,0.0
ia-team-stat-copilot-devx,2025-02-12,yaml,3,8,0.375
ia-team-stat-copilot-devx,2025-02-13,groovy,0,25,0.0
ia-team-stat-copilot-devx,2025-02-13,terraform,4,42,0.09523809523809523
ia-team-stat-copilot-devx,2025-02-13,yaml,13,60,0.21666666666666667
ia-team-stat-copilot-devx,2025-02-14,python,8,95,0.08421052631578947
ia-team-stat-copilot-devx,2025-02-14,terraform,0,26,0.0
ia-team-stat-copilot-devx,2025-02-14,yaml,2,21,0.09523809523809523
ia-team-stat-copilot-devx,2025-02-17,python,22,96,0.22916666666666666
ia-team-stat-copilot-devx,2025-02-17,terraform,35,84,0.4166666666666667
ia-team-stat-copilot-devx,2025-02-17,yaml,38,281,0.13523131672597866
ia-team-stat-copilot-devx,2025-02-18,json,0,2,0.0
ia-team-stat-copilot-devx,2025-02-18,python,92,636,0.14465408805031446
ia-team-stat-copilot-devx,2025-02-18,terraform,5,132,0.03787878787878788
ia-team-stat-copilot-devx,2025-02-18,unknown,0,4,0.0
ia-team-stat-copilot-devx,2025-02-18,yaml,23,211,0.10900473933649289
ia-team-stat-copilot-devx,2025-02-19,dockerfile,0,20,0.0
ia-team-stat-copilot-devx,2025-02-19,dotenv,0,11,0.0
ia-team-stat-copilot-devx,2025-02-19,groovy,0,13,0.0
ia-team-stat-copilot-devx,2025-02-19,ini,0,1,0.0
ia-team-stat-copilot-devx,2025-02-19,python,69,502,0.13745019920318724
ia-team-stat-copilot-devx,2025-02-19,terraform,4,39,0.10256410256410256
ia-team-stat-copilot-devx,2025-02-19,tex,0,1,0.0
ia-team-stat-copilot-devx,2025-02-19,yaml,27,105,0.2571428571428571
ia-team-stat-copilot-devx,2025-02-20,dockerfile,0,1,0.0
ia-team-stat-copilot-devx,2025-02-20,dotenv,5,33,0.15151515151515152
ia-team-stat-copilot-devx,2025-02-20,python,19,98,0.19387755102040816
ia-team-stat-copilot-devx,2025-02-20,terraform,10,22,0.45454545454545453
ia-team-stat-copilot-devx,2025-02-20,yaml,87,350,0.24857142857142858
ia-team-stat-copilot-devx,2025-02-21,dockerfile,2,13,0.15384615384615385
ia-team-stat-copilot-devx,2025-02-21,dotenv,1,10,0.1
ia-team-stat-copilot-devx,2025-02-21,json,3,14,0.21428571428571427
ia-team-stat-copilot-devx,2025-02-21,python,1,21,0.047619047619047616
ia-team-stat-copilot-devx,2025-02-21,unknown,0,4,0.0
ia-team-stat-copilot-devx,2025-02-21,yaml,53,172,0.3081395348837209
ia-team-stat-copilot-devx,2025-02-24,terraform,0,19,0.0
ia-team-stat-copilot-devx,2025-02-24,yaml,13,57,0.22807017543859648
ia-team-stat-copilot-devxalm,2025-02-11,shellscript,1,14,0.07142857142857142
ia-team-stat-copilot-devxalm,2025-02-12,razor,1,9,0.1111111111111111
ia-team-stat-copilot-devxalm,2025-02-12,scss,0,7,0.0
ia-team-stat-copilot-devxalm,2025-02-12,shellscript,0,4,0.0
ia-team-stat-copilot-devxalm,2025-02-12,terraform,1,21,0.047619047619047616
ia-team-stat-copilot-devxalm,2025-02-13,csharp,2,5,0.4
ia-team-stat-copilot-devxalm,2025-02-13,razor,1,18,0.05555555555555555
ia-team-stat-copilot-devxalm,2025-02-13,scss,0,6,0.0
ia-team-stat-copilot-devxalm,2025-02-13,shellscript,7,35,0.2
ia-team-stat-copilot-devxalm,2025-02-13,yaml,1,2,0.5
ia-team-stat-copilot-devxalm,2025-02-14,shellscript,1,4,0.25
ia-team-stat-copilot-devxalm,2025-02-18,csharp,1,1,1.0
ia-team-stat-copilot-devxalm,2025-02-19,powershell,0,1,0.0
ia-team-stat-copilot-devxalm,2025-02-19,shellscript,0,1,0.0
ia-team-stat-copilot-devxalm,2025-02-19,terraform,0,18,0.0
ia-team-stat-copilot-devxalm,2025-02-20,powershell,1,23,0.043478260869565216
ia-team-stat-copilot-devxalm,2025-02-20,terraform,0,7,0.0
ia-team-stat-copilot-devxalm,2025-02-21,csharp,1,5,0.2
ia-team-stat-copilot-devxalm,2025-02-21,json,1,3,0.3333333333333333
ia-team-stat-copilot-devxalm,2025-02-21,unknown,9,13,0.6923076923076923
ia-team-stat-copilot-devxalm,2025-02-24,powershell,8,50,0.16
